################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.5375433248937635E-03 a        99     0     5     1    19
 -1.3936574376970370E-01 a       100     0     5     1    20
  1.4492500936756447E-01 a       101     0     6     1     1
 -5.7569670373227921E-01 a       102     0     6     1     2
 -5.8229539534629796E-02 a       103     0     6     1     3
  2.3856006798054358E-01 a       104     0     6     1     4
  3.7739123378929673E-01 a       105     0     6     1     5
  3.5646853749181118E-01 a       106     0     6     1     6
  8.8920903370945631E-02 a       107     0     6     1     7
 -5.1293764661431249E-02 a       108     0     6     1     8
 -2.1918738135581145E-01 a       109     0     6     1     9
  2.8320083095897786E-02 a       110     0     6     1    10
 -2.7832476608268009E-01 a       111     0     6     1    11
 -1.0912694207128588E-01 a       112     0     6     1    12
 -7.3063688196932791E-02 a       113     0     6     1    13
  2.4010735392073265E-01 a       114     0     6     1    14
 -8.0658998580895341E-02 a       115     0     6     1    15
  2.2623702719455235E-01 a       116     0     6     1    16
  7.9286495885901409E-01 a       117     0     6     1    17
  3.5264546232056870E-01 a       118     0     6     1    18
  3.3633133710203336E-02 a       119     0     6     1    19
  1.1708374708168852E-01 a       120     0     6     1    20
 -2.5179873133810199E-01 a       121     0     7     1     1
 -7.6518488257346043E-02 a       122     0     7     1     2
  1.6579337501775412E-01 a       123     0     7     1     3
 -5.6931633786078983E-01 a       124     0     7     1     4
 -1.2755968690975410E+00 a       125     0     7     1     5
  1.8118908457756838E-01 a       126     0     7     1     6
  5.2806382837167321E-01 a       127     0     7     1     7
  8.3201854004102616E-01 a       128     0     7     1     8
  2.6760903778858242E-01 a       129     0     7     1     9
 -6.0351200513321768E-01 a       130     0     7     1    10
  4.0121530603406302E-01 a       131     0     7     1    11
  5.4248955407289479E-01 a       132     0     7     1    12
  8.9171038527861429E-03 a       133     0     7     1    13
  2.6128520293226798E-01 a       134     0     7     1    14
  4.2408891158126683E-02 a       135     0     7     1    15
  2.3484644878315721E-02 a       136     0     7     1    16
  2.8813765146734754E-01 a       137     0     7     1    17
 -1.7195686931571239E-01 a       138     0     7     1    18
  8.9391839165549658E-02 a       139     0     7     1    19
  3.2938823086747010E-01 a       140     0     7     1    20
 -1.1775042153362243E-01 a       141     0     8     1     1
 -4.2370397248620012E-01 a       142     0     8     1     2
 -2.0077502330739777E-01 a       143     0     8     1     3
  4.2585805045550590E-01 a       144     0     8     1     4
  3.7901406560106399E-01 a       145     0     8     1     5
  1.7536851364791969E-01 a       146     0     8     1     6
 -1.2428563053455748E-01 a       147     0     8     1     7
 -2.1684326613093781E-02 a       148     0     8     1     8
 -3.0625365094543849E-01 a       149     0     8     1     9
  1.6449896508411510E-01 a       150     0     8     1    10
 -1.0944802782860551E-01 a       151     0     8     1    11
  2.1116686232563917E-01 a       152     0     8     1    12
 -2.3504266421310926E-01 a       153     0     8     1    13
  2.2371211001915339E-01 a       154     0     8     1    14
 -2.9122801097682066E-01 a       155     0     8     1    15
  1.1639709194580046E-02 a       156     0     8     1    16
  4.0226898242324993E-01 a       157     0     8     1    17
  5.6909499378903083E-01 a       158     0     8     1    18
  3.7760940646516444E-01 a       159     0     8     1    19
 -9.0860848847170578E-02 a       160     0     8     1    20
  5.9869653390221031E-02 a       161     0     9     1     1
  4.2348854422554018E-02 a       162     0     9     1     2
 -1.3858585231495180E-01 a       163     0     9     1     3
 -4.5302753635889131E-01 a       164     0     9     1     4
 -1.0676438533713901E+00 a       165     0     9     1     5
 -5.5559335185134129E-01 a       166     0     9     1     6
  2.5033384671568037E+00 a       167     0     9     1     7
  7.4327359799231940E-01 a       168     0     9     1     8
  3.6988230129757382E-01 a       169     0     9     1     9
 -1.0518544905180403E+00 a       170     0     9     1    10
 -3.3509753973609241E-01 a       171     0     9     1    11
  6.8207051492327908E-01 a       172     0     9     1    12
 -1.1498952049236015E-01 a       173     0     9     1    13
 -6.5085055311316553E-01 a       174     0     9     1    14
 -2.6155769052540156E-01 a       175     0     9     1    15
  9.2208303789357982E-01 a       176     0     9     1    16
  1.7440940128834542E-01 a       177     0     9     1    17
 -8.0509050262918469E-01 a       178     0     9     1    18
 -3.5593923233194424E-01 a       179     0     9     1    19
 -3.4491180932836119E-01 a       180     0     9     1    20
  1.6121400275342934E+00 a       181     0    10     1     1
 -5.1942138505676594E-01 a       182     0    10     1     2
 -8.6105303410661682E-01 a       183     0    10     1     3
  6.2272668297449085E-01 a       184     0    10     1     4
 -7.0223687090427656E-01 a       185     0    10     1     5
 -1.3184804053146406E+00 a       186     0    10     1     6
 -1.7545263784659959E+00 a       187     0    10     1     7
 -5.3566319132005469E-01 a       188     0    10     1     8
 -8.3271606878136173E-01 a       189     0    10     1     9
  1.0586190623670921E-01 a       190     0    10     1    10
 -5.9182524862775664E-02 a       191     0    10     1    11
 -1.7031258300774443E+00 a       192     0    10     1    12
  2.0156308477700557E+00 a       193     0    10     1    13
 -1.0580772266141907E+00 a       194     0    10     1    14
 -3.5698687549486324E-02 a       195     0    10     1    15
 -1.0416390702609892E+00 a       196     0    10     1    16
 -1.8521519825031090E+00 a       197     0    10     1    17
 -7.7495386017483547E-01 a       198     0    10     1    18
 -2.4854534855676924E-01 a       199     0    10     1    19
 -1.0033559662652229E+00 a       200     0    10     1    20
 -1.2757097439582838E+00 a       201     0    11     1     1
  1.0881134648717973E-01 a       202     0    11     1     2
  1.8081798301529106E+00 a       203     0    11     1     3
  2.5832144292390657E-01 a       204     0    11     1     4
  2.4272666560325651E-01 a       205     0    11     1     5
  1.2467725889548498E+00 a       206     0    11     1     6
  3.7815104741782557E+00 a       207     0    11     1     7
 -6.1255413278918902E-01 a       208     0    11     1     8
  6.4628175539856192E-01 a       209     0    11     1     9
 -3.6960569778835226E+00 a       210     0    11     1    10
 -1.4512932435358437E+00 a       211     0    11     1    11
  1.8231761949149039E+00 a       212     0    11     1    12
 -5.8080978394036242E-01 a       213     0    11     1    13
  4.9555478313203762E+00 a       214     0    11     1    14
 -6.7096246493183698E-01 a       215     0    11     1    15
  8.4703558959050695E-01 a       216     0    11     1    16
  3.0480761268669809E+00 a       217     0    11     1    17
  7.9943195260002697E-01 a       218     0    11     1    18
  1.9702492671240577E+00 a       219     0    11     1    19
  1.7628544749899162E+00 a       220     0    11     1    20
  1.7449647363753459E-01 a       221     0    12     1     1
  9.8745422730841595E-03 a       222     0    12     1     2
 -5.0614625559955728E-01 a       223     0    12     1     3
 -1.0461915430032831E+00 a       224     0    12     1     4
 -3.3678328044685241E-01 a       225     0    12     1     5
 -6.5181244005280148E-01 a       226     0    12     1     6
 -1.3854460934816853E-01 a       227     0    12     1     7
  2.5962889732231559E-01 a       228     0    12     1     8
  6.0832305937422693E-01 a       229     0    12     1     9
 -3.5633208111725762E-01 a       230     0    12     1    10
  1.6680699561722620E-01 a       231     0    12     1    11
  4.7670474593935308E-01 a       232     0    12     1    12
 -2.8410817039475383E-01 a       233     0    12     1    13
  1.5293271919285936E-01 a       234     0    12     1    14
  4.8549500411589708E-01 a       235     0    12     1    15
  2.1979964053109735E-01 a       236     0    12     1    16
 -1.1637189515288047E+00 a       237     0    12     1    17
 -1.8892253257127778E+00 a       238     0    12     1    18
 -1.5463179961510493E-01 a       239     0    12     1    19
 -2.4707812397905357E-01 a       240     0    12     1    20
  8.6286265423796904E-01 a       241     0    13     1     1
  9.4711575715049498E-02 a       242     0    13     1     2
 -4.2316427981122118E-01 a       243     0    13     1     3
 -1.8358559337284031E-01 a       244     0    13     1     4
  4.5123378196864482E-02 a       245     0    13     1     5
 -1.6549791144222479E+00 a       246     0    13     1     6
 -3.0503252995974450E-01 a       247     0    13     1     7
  2.0976814935072949E-01 a       248     0    13     1     8
  5.9483459265613248E-01 a       249     0    13     1     9
 -4.2227679109209176E-01 a       250     0    13     1    10
 -4.5031986144522201E-01 a       251     0    13     1    11
 -1.8050577735711211E+00 a       252     0    13     1    12
  1.0928111584254852E+00 a       253     0    13     1    13
 -1.8388447280923351E-01 a       254     0    13     1    14
  5.7785631030623352E-01 a       255     0    13     1    15
 -5.2247225322906077E-01 a       256     0    13     1    16
 -1.3690080174813832E+00 a       257     0    13     1    17
  8.7741672383654781E-02 a       258     0    13     1    18
 -7.2366568599861258E-01 a       259     0    13     1    19
 -7.8729022467821630E-01 a       260     0    13     1    20
 -1.7495119706889528E+00 a       261     0    14     1     1
 -4.2258919714686244E-01 a       262     0    14     1     2
  1.5779497178463351E+00 a       263     0    14     1     3
  3.3286824090120509E-01 a       264     0    14     1     4
  7.2312550896253813E-01 a       265     0    14     1     5
  1.8567415798021494E+00 a       266     0    14     1     6
  2.1408360457705835E+00 a       267     0    14     1     7
 -1.8411112074133518E+00 a       268     0    14     1     8
 -4.7728091219425844E-01 a       269     0    14     1     9
 -2.9150376440048293E+00 a       270     0    14     1    10
 -2.1759335925833865E+00 a       271     0    14     1    11
 -4.7666885809749948E-01 a       272     0    14     1    12
 -2.8519139010076155E-01 a       273     0    14     1    13
  2.8123707382911753E+00 a       274     0    14     1    14
 -3.0702609421015430E-02 a       275     0    14     1    15
 -2.6175687814219115E+00 a       276     0    14     1    16
  6.0251892110914262E-01 a       277     0    14     1    17
  4.3308339411871805E-01 a       278     0    14     1    18
  2.1553918759355390E+00 a       279     0    14     1    19
  2.5168087048603258E+00 a       280     0    14     1    20
  3.7297108851940319E-01 a       281     0    15     1     1
 -3.7149984788959711E-01 a       282     0    15     1     2
  1.8470030702372228E-01 a       283     0    15     1     3
  1.1116398330173219E-01 a       284     0    15     1     4
  6.7109244215361422E-02 a       285     0    15     1     5
  1.1624259104334208E-02 a       286     0    15     1     6
 -1.1344422978641692E-02 a       287     0    15     1     7
 -5.0122295925710558E-01 a       288     0    15     1     8
  3.6776381496946559E-01 a       289     0    15     1     9
  5.0276597775308096E-01 a       290     0    15     1    10
  2.8854675021081644E-01 a       291     0    15     1    11
  3.0605037702998400E-01 a       292     0    15     1    12
 -4.3755147451085569E-01 a       293     0    15     1    13
  7.6378904706199158E-01 a       294     0    15     1    14
 -4.7068897737744975E-01 a       295     0    15     1    15
 -1.8430596215659964E-01 a       296     0    15     1    16
 -9.3455365280295091E-02 a       297     0    15     1    17
 -1.0465395992608618E-01 a       298     0    15     1    18
  5.5502872161784611E-01 a       299     0    15     1    19
 -7.8091071719590219E-02 a       300     0    15     1    20
 -2.0802018044406028E+00 a       301     0    16     1     1
 -2.3149438886904436E-01 a       302     0    16     1     2
  1.0718964610649664E+00 a       303     0    16     1     3
  4.1289582263902824E-01 a       304     0    16     1     4
  6.5912596976712823E-01 a       305     0    16     1     5
  3.0267570665579757E-01 a       306     0    16     1     6
  1.6667307541119181E+00 a       307     0    16     1     7
  2.2269696829538823E+00 a       308     0    16     1     8
  1.0100664577375860E+00 a       309     0    16     1     9
  4.5432387873048463E-01 a       310     0    16     1    10
  1.7317018228457437E+00 a       311     0    16     1    11
  2.2156724271831361E+00 a       312     0    16     1    12
 -1.1629750527632621E+00 a       313     0    16     1    13
  8.4863908169460744E-01 a       314     0    16     1    14
 -1.9514878594154781E+00 a       315     0    16     1    15
 -2.6541591679455967E-01 a       316     0    16     1    16
  1.4867775054460981E+00 a       317     0    16     1    17
  1.9048770409589555E+00 a       318     0    16     1    18
  1.1592382887698236E+00 a       319     0    16     1    19
  1.3979082226067836E+00 a       320     0    16     1    20
  2.5909135309186476E-01 a       321     0    17     1     1
 -2.6040538348923875E-01 a       322     0    17     1     2
  3.5534538195282017E-02 a       323     0    17     1     3
  5.8251719348717965E-02 a       324     0    17     1     4
 -4.3870169923756908E-01 a       325     0    17     1     5
  4.8717308215469041E-01 a       326     0    17     1     6
 -2.4889832141573637E-01 a       327     0    17     1     7
 -6.9753629938028172E-01 a       328     0    17     1     8
 -3.3080897073056154E-01 a       329     0    17     1     9
  4.1294156395243081E-01 a       330     0    17     1    10
  6.8822684721065772E-02 a       331     0    17     1    11
  2.2298967384605783E-01 a       332     0    17     1    12
 -3.0595975950742771E-01 a       333     0    17     1    13
  1.4382572597017235E-01 a       334     0    17     1    14
 -1.0458838288897035E-01 a       335     0    17     1    15
 -2.6793347086687275E-01 a       336     0    17     1    16
 -1.6307844202615607E-01 a       337     0    17     1    17
 -5.7016995101412904E-01 a       338     0    17     1    18
  5.1104099943642116E-02 a       339     0    17     1    19
 -1.1222915670102571E-01 a       340     0    17     1    20
  9.9072757892749252E-01 a       341     0    18     1     1
 -6.6432463285452359E-01 a       342     0    18     1     2
 -9.5320458138746988E-01 a       343     0    18     1     3
  1.5553509509232533E-01 a       344     0    18     1     4
 -8.5890049664432855E-01 a       345     0    18     1     5
 -4.7744370905127897E-02 a       346     0    18     1     6
  1.4838086767475080E+00 a       347     0    18     1     7
 -6.2716268524603291E-01 a       348     0    18     1     8
 -1.9981445330912504E+00 a       349     0    18     1     9
 -1.1521539696447594E+00 a       350     0    18     1    10
 -6.5490849299315024E-01 a       351     0    18     1    11
 -1.7286494684133309E+00 a       352     0    18     1    12
  5.3951529939709218E-02 a       353     0    18     1    13
 -3.5624959382184884E-01 a       354     0    18     1    14
 -2.5993129217882767E+00 a       355     0    18     1    15
  1.8192618776429192E+00 a       356     0    18     1    16
 -6.7974435367988320E-02 a       357     0    18     1    17
  8.0590932861379749E-01 a       358     0    18     1    18
  8.0222913882353464E-01 a       359     0    18     1    19
 -5.0813272142560051E-01 a       360     0    18     1    20
  1.0500209983931687E-01 a       361     0    19     1     1
  4.2385687084570307E-02 a       362     0    19     1     2
 -2.2213327531396801E-01 a       363     0    19     1     3
 -7.5682742043737067E-02 a       364     0    19     1     4
 -3.5372649364500691E-01 a       365     0    19     1     5
  2.4768589058729434E-01 a       366     0    19     1     6
 -6.9672138306742837E-01 a       367     0    19     1     7
 -2.7087491600917429E-01 a       368     0    19     1     8
  1.7085596158291133E-01 a       369     0    19     1     9
  2.3617441840796008E-01 a       370     0    19     1    10
 -3.6578668461793452E-02 a       371     0    19     1    11
 -6.3206847350660914E-02 a       372     0    19     1    12
 -5.2113285180437473E-02 a       373     0    19     1    13
  1.6636924578785314E-01 a       374     0    19     1    14
 -3.5612022447337660E-02 a       375     0    19     1    15
 -1.1426185446412958E-01 a       376     0    19     1    16
 -1.4119334288653712E-01 a       377     0    19     1    17
 -3.9261494685795373E-01 a       378     0    19     1    18
  8.3139835958394456E-02 a       379     0    19     1    19
  7.4914285071846026E-02 a       380     0    19     1    20
  4.3855039780708738E-01 a       381     0    20     1     1
  1.3127881599164751E-01 a       382     0    20     1     2
  3.6695075497452351E-01 a       383     0    20     1     3
 -1.6427149399150276E-01 a       384     0    20     1     4
  1.7790588952169015E-01 a       385     0    20     1     5
  3.9717219789263186E-01 a       386     0    20     1     6
 -1.0011416968537731E-02 a       387     0    20     1     7
 -2.0123451771345016E+00 a       388     0    20     1     8
  1.9188279001239075E-01 a       389     0    20     1     9
  1.0599088167125877E-01 a       390     0    20     1    10
  1.8923032892564595E-01 a       391     0    20     1    11
 -2.1185470630524872E+00 a       392     0    20     1    12
  4.4730338024574301E-01 a       393     0    20     1    13
 -5.6735264769263705E-01 a       394     0    20     1    14
 -8.2780126838668311E-01 a       395     0    20     1    15
 -4.1193281921204866E-01 a       396     0    20     1    16
 -1.3323611545103053E-01 a       397     0    20     1    17
 -6.9242406050269867E-01 a       398     0    20     1    18
 -4.8128798615796337E-01 a       399     0    20     1    19
  3.7539561158512391E-01 a       400     0    20     1    20
 -1.4635573996304376E+00 a       401     0    21     1     1
  3.4102078217255531E+00 a       402     0    21     1     2
  4.0337408410355655E+00 a       403     0    21     1     3
  3.8543679862326989E+00 a       404     0    21     1     4
 -3.0214085473920109E+00 a       405     0    21     1     5
  5.6207511763109705E+00 a       406     0    21     1     6
 -3.2418308270729629E-01 a       407     0    21     1     7
 -1.8947789171726288E+00 a       408     0    21     1     8
 -4.9980404709545345E+00 a       409     0    21     1     9
 -7.5646989113116536E+00 a       410     0    21     1    10
  1.2089709712914853E+00 a       411     0    21     1    11
 -9.6932038819499966E-02 a       412     0    21     1    12
  4.8498715725311463E+00 a       413     0    21     1    13
 -8.8900188219736609E-01 a       414     0    21     1    14
 -5.0288598944293650E+00 a       415     0    21     1    15
 -3.5496350847354576E+00 a       416     0    21     1    16
  9.5984383561473479E+00 a       417     0    21     1    17
 -4.6039722950534401E+00 a       418     0    21     1    18
 -9.3699290373752735E+00 a       419     0    21     1    19
 -1.1048729130148300E+00 a       420     0    21     1    20
  4.0299733319075054E-01 a       421     0    22     1     1
 -2.0485410975503754E-01 a       422     0    22     1     2
 -3.6050554037167548E-01 a       423     0    22     1     3
 -8.6029795144666255E-01 a       424     0    22     1     4
 -1.5400550107871933E+00 a       425     0    22     1     5
  1.7739315200377218E-01 a       426     0    22     1     6
 -1.7403126698449101E+00 a       427     0    22     1     7
  6.6730189649519611E-01 a       428     0    22     1     8
 -4.9525021707737173E-03 a       429     0    22     1     9
  3.3155647817879941E-01 a       430     0    22     1    10
  8.7379088734908350E-02 a       431     0    22     1    11
 -2.6667947425578875E-01 a       432     0    22     1    12
  2.8554853151553883E-01 a       433     0    22     1    13
 -5.5670741805923774E-01 a       434     0    22     1    14
  1.1845122122992804E+00 a       435     0    22     1    15
 -1.1634578068471255E+00 a       436     0    22     1    16
 -1.0747072884622382E+00 a       437     0    22     1    17
 -6.3970553144025188E-01 a       438     0    22     1    18
 -8.3597312964539416E-01 a       439     0    22     1    19
  3.8071906945426209E-01 a       440     0    22     1    20
  2.1125595531781927E+00 a       441     0    23     1     1
 -3.2388136537747307E+00 a       442     0    23     1     2
  3.5044970712778865E+00 a       443     0    23     1     3
  7.1224187821361449E+00 a       444     0    23     1     4
 -2.7842481197926587E+00 a       445     0    23     1     5
  1.0543879479550382E+00 a       446     0    23     1     6
 -5.4071114780667706E+00 a       447     0    23     1     7
  5.4754077146469147E+00 a       448     0    23     1     8
 -5.5101205355554503E+00 a       449     0    23     1     9
  5.7063570838071049E+00 a       450     0    23     1    10
  6.7981312462110832E+00 a       451     0    23     1    11
  5.0615594498147178E+00 a       452     0    23     1    12
 -2.3985618928387269E+00 a       453     0    23     1    13
  4.1798656879477321E+00 a       454     0    23     1    14
  4.8699832923764746E-01 a       455     0    23     1    15
 -2.2024213671522475E+00 a       456     0    23     1    16
  5.8122319464699146E+00 a       457     0    23     1    17
  6.4921710663638095E+00 a       458     0    23     1    18
  2.4480815571325243E+00 a       459     0    23     1    19
 -2.0179664774440051E+00 a       460     0    23     1    20
  6.4595779555731117E+00 a       461     0    24     1     1
  1.0748538714631481E+01 a       462     0    24     1     2
 -1.0007848528497149E+01 a       463     0    24     1     3
  3.2929747589681750E+00 a       464     0    24     1     4
  4.8611484334737902E+00 a       465     0    24     1     5
 -7.0003795410403065E+00 a       466     0    24     1     6
  1.4323105097608479E+00 a       467     0    24     1     7
  5.5129718209230258E+00 a       468     0    24     1     8
  5.3192199366430399E+00 a       469     0    24     1     9
 -2.6786923754967562E+00 a       470     0    24     1    10
 -3.7404882479153634E+00 a       471     0    24     1    11
 -3.3584268696639956E+00 a       472     0    24     1    12
  2.7085986653594030E+00 a       473     0    24     1    13
 -1.0696842605275441E+01 a       474     0    24     1    14
  3.5952089830214349E+00 a       475     0    24     1    15
  5.4351562376812597E+00 a       476     0    24     1    16
 -1.3446470412444459E+01 a       477     0    24     1    17
 -5.7910413742094065E+00 a       478     0    24     1    18
 -4.2361013075656482E+00 a       479     0    24     1    19
 -5.5251371145106569E+00 a       480     0    24     1    20
 -1.1930788463663623E-01 a       481     0    25     1     1
 -4.3976842224302554E-01 a       482     0    25     1     2
  9.5236580051138206E-02 a       483     0    25     1     3
  6.4227104089119702E-01 a       484     0    25     1     4
  1.0010580964975210E-01 a       485     0    25     1     5
  2.1900303926689255E-01 a       486     0    25     1     6
  1.4178186213201296E-01 a       487     0    25     1     7
 -8.6183009552584566E-02 a       488     0    25     1     8
 -3.2853921030887800E-01 a       489     0    25     1     9
  3.3891450332806689E-01 a       490     0    25     1    10
  9.4707897515114450E-02 a       491     0    25     1    11
  3.3388419452313467E-02 a       492     0    25     1    12
 -7.1033365681057392E-02 a       493     0    25     1    13
  2.8515070068578730E-01 a       494     0    25     1    14
  7.1801774901220274E-03 a       495     0    25     1    15
 -1.2583016429972557E-02 a       496     0    25     1    16
  1.0844922361844676E+00 a       497     0    25     1    17
  7.9539756921333249E-01 a       498     0    25     1    18
  7.4444322084495806E-02 a       499     0    25     1    19
  1.1448835289601066E-01 a       500     0    25     1    20
 -4.2928017277755176E-01 a       501     0    26     1     1
  1.1771524825558685E-01 a       502     0    26     1     2
  1.0516780648631623E-01 a       503     0    26     1     3
 -5.3624268115256457E-01 a       504     0    26     1     4
 -1.5342661721776287E+00 a       505     0    26     1     5
 -1.6078325055106449E-01 a       506     0    26     1     6
  1.3976566281476153E+00 a       507     0    26     1     7
  9.1558143405105241E-01 a       508     0    26     1     8
  1.1348999078266367E-01 a       509     0    26     1     9
 -6.0244980892925204E-01 a       510     0    26     1    10
  1.1997673668702194E-01 a       511     0    26     1    11
  3.5971018841779068E-01 a       512     0    26     1    12
  1.3450984380888997E-01 a       513     0    26     1    13
 -4.6230899345318203E-02 a       514     0    26     1    14
 -2.5542459200907441E-01 a       515     0    26     1    15
  3.6188649025845049E-01 a       516     0    26     1    16
  3.5579856914278235E-01 a       517     0    26     1    17
 -5.2029312503387222E-02 a       518     0    26     1    18
 -1.2916069196707849E-01 a       519     0    26     1    19
  2.8279729467023673E-01 a       520     0    26     1    20
  3.6678298717550528E+00 a       521     0    27     1     1
 -2.5779283428291473E+00 a       522     0    27     1     2
  1.0343459543787097E+00 a       523     0    27     1     3
  8.9742626154103067E-01 a       524     0    27     1     4
 -1.3263669822624082E+00 a       525     0    27     1     5
 -1.5293519764867840E+00 a       526     0    27     1     6
 -4.1667225163455868E+00 a       527     0    27     1     7
 -4.4507643236254237E+00 a       528     0    27     1     8
 -2.1929161927395904E+00 a       529     0    27     1     9
  4.4639852888364189E+00 a       530     0    27     1    10
