################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.4286861413445696E-01 a       315     0    16     1    15
  2.4375943670818587E-01 a       316     0    16     1    16
  5.9814282463296176E-01 a       317     0    16     1    17
  1.1111808353396346E-01 a       318     0    16     1    18
  8.2487928448584366E-02 a       319     0    16     1    19
  2.5814314191026827E-01 a       320     0    16     1    20
 -2.6706098662464967E-01 a       321     0    17     1     1
  2.9909186963352941E-01 a       322     0    17     1     2
 -3.1385921877073730E-01 a       323     0    17     1     3
  1.3689808591002331E-01 a       324     0    17     1     4
  7.5079203173043077E-02 a       325     0    17     1     5
  1.0468151183283134E+00 a       326     0    17     1     6
  2.0147571643154819E-01 a       327     0    17     1     7
  1.8033660291734050E-02 a       328     0    17     1     8
  3.4856657317740886E-01 a       329     0    17     1     9
 -1.0954925841156098E+00 a       330     0    17     1    10
 -1.5221952801152314E+00 a       331     0    17     1    11
 -5.7986720399736191E-01 a       332     0    17     1    12
  1.9753344293666683E-01 a       333     0    17     1    13
 -8.1882099207025361E-01 a       334     0    17     1    14
 -5.4638164418286750E-01 a       335     0    17     1    15
 -1.3507584578045645E-01 a       336     0    17     1    16
  4.6500302289337159E-02 a       337     0    17     1    17
 -2.7849773550827756E-01 a       338     0    17     1    18
  9.8028949159453349E-01 a       339     0    17     1    19
 -3.4661600079560195E-01 a       340     0    17     1    20
 -6.6313395286449792E-02 a       341     0    18     1     1
 -3.2332412996096244E-01 a       342     0    18     1     2
 -1.9773783554260552E-01 a       343     0    18     1     3
 -5.9608723873889069E-01 a       344     0    18     1     4
  3.5637145607846088E-01 a       345     0    18     1     5
  4.7497164017853338E-01 a       346     0    18     1     6
  8.3386884247947796E-02 a       347     0    18     1     7
 -5.4568730472821902E-01 a       348     0    18     1     8
  1.4893072447791031E-01 a       349     0    18     1     9
  3.3953037298424260E-01 a       350     0    18     1    10
  2.5242967584193604E-01 a       351     0    18     1    11
 -3.8849657387961262E-01 a       352     0    18     1    12
 -2.8921737576148421E-01 a       353     0    18     1    13
  4.2166767600285887E-01 a       354     0    18     1    14
 -2.7969905875679688E-02 a       355     0    18     1    15
 -4.6087620647107690E-02 a       356     0    18     1    16
  2.7090662883405791E-02 a       357     0    18     1    17
 -9.1974919574175099E-02 a       358     0    18     1    18
 -3.8477533160199515E-02 a       359     0    18     1    19
  2.6220473444943043E-01 a       360     0    18     1    20
 -5.2315431683061964E-02 a       361     0    19     1     1
 -1.1099545859551035E-01 a       362     0    19     1     2
  9.6143038590511321E-02 a       363     0    19     1     3
 -4.0016372231701497E-01 a       364     0    19     1     4
  1.1992527568524722E+00 a       365     0    19     1     5
  1.7687421373957030E-01 a       366     0    19     1     6
 -2.1527485882870662E-01 a       367     0    19     1     7
  5.1023308477240059E-01 a       368     0    19     1     8
 -8.2054639769898663E-01 a       369     0    19     1     9
 -6.6437897960737557E-01 a       370     0    19     1    10
 -3.3770761622846762E-01 a       371     0    19     1    11
  3.8489198463605445E-01 a       372     0    19     1    12
  2.0129712117535239E+00 a       373     0    19     1    13
 -5.0370563415942322E-02 a       374     0    19     1    14
  7.7477795513965120E-01 a       375     0    19     1    15
