# P[GPa] T[K] lx[A] ly[A] lz[A]
600 1375 1.58562772e+01 2.75926268e-04 1.42100468e+01 2.47279253e-04 1.32145823e+01 2.29956302e-04
60 1375 2.01144106e+01 1.26794154e-03 1.80260922e+01 1.13630225e-03 1.67633001e+01 1.05670018e-03
75 1375 1.94841716e+01 1.25432620e-03 1.74612858e+01 1.12409922e-03 1.62380605e+01 1.04535239e-03
800 1375 1.53451244e+01 1.64259981e-04 1.37519629e+01 1.47206024e-04 1.27885888e+01 1.36893532e-04
90 1375 1.91309266e+01 9.01315379e-04 1.71447155e+01 8.07739316e-04 1.59436670e+01 7.51154792e-04
100 1500 1.89175550e+01 8.64268511e-04 1.69534965e+01 7.74538797e-04 1.57658436e+01 7.20279361e-04
110 1500 1.88222711e+01 1.47533803e-03 1.68681052e+01 1.32216464e-03 1.56864342e+01 1.22954332e-03
125 1500 1.85510329e+01 3.00890474e-04 1.66250275e+01 2.69650799e-04 1.54603850e+01 2.50759269e-04
150 1500 1.83017236e+01 -nan 1.64016019e+01 -nan 1.52526112e+01 -nan
175 1500 1.80510611e+01 2.34690965e-04 1.61769637e+01 2.10325008e-04 1.50437097e+01 1.95589942e-04
200 1500 1.77912092e+01 -nan 1.59440902e+01 -nan 1.48271498e+01 -nan
20 1500 2.24765037e+01 4.58800678e-04 2.01429480e+01 4.11166726e-04 1.87318626e+01 3.82363331e-04
225 1500 1.75938134e+01 -nan 1.57671884e+01 -nan 1.46626406e+01 -nan
250 1500 1.74346336e+01 3.65911835e-04 1.56245350e+01 3.27923660e-04 1.45299806e+01 3.04950284e-04
275 1500 1.72401225e+01 -nan 1.54502184e+01 -nan 1.43678755e+01 -nan
300 1500 1.71032452e+01 -nan 1.53275520e+01 -nan 1.42538023e+01 -nan
30 1500 2.15267933e+01 1.61998692e-03 1.92918385e+01 1.45179573e-03 1.79403763e+01 1.35009227e-03
350 1500 1.68109943e+01 -nan 1.50656432e+01 -nan 1.40102411e+01 -nan
400 1500 1.65735729e+01 -nan 1.48528713e+01 -nan 1.38123747e+01 -nan
40 1500 2.09304096e+01 1.14401248e-03 1.87573725e+01 1.02523869e-03 1.74433516e+01 9.53416810e-04
500 1500 1.61787122e+01 3.01230481e-04 1.44990058e+01 2.69956239e-04 1.34832987e+01 2.51045048e-04
50 1500 2.04765569e+01 1.16434144e-03 1.83506397e+01 1.04345843e-03 1.70651119e+01 9.70359646e-04
600 1500 1.58586467e+01 3.59634224e-04 1.42121702e+01 3.22296518e-04 1.32165569e+01 2.99718308e-04
60 1500 2.01312091e+01 1.21505588e-03 1.80411466e+01 1.08890682e-03 1.67772999e+01 1.01262408e-03
75 1500 1.96555615e+01 1.21094185e-02 1.76148817e+01 1.08521942e-02 1.63808964e+01 1.00919593e-02
800 1500 1.53438878e+01 3.07023636e-04 1.37508546e+01 2.75147929e-04 1.27875582e+01 2.55873122e-04
90 1500 1.91819904e+01 1.07776970e-03 1.71904777e+01 9.65874545e-04 1.59862234e+01 8.98210806e-04
100 1625 1.90209493e+01 1.19042952e-03 1.70461562e+01 1.06683695e-03 1.58520121e+01 9.92100947e-04
110 1625 1.88504485e+01 1.47586395e-03 1.68933571e+01 1.32263580e-03 1.57099172e+01 1.22998131e-03
125 1625 1.86235659e+01 7.39973765e-04 1.66900299e+01 6.63147984e-04 1.55208338e+01 6.16692342e-04
150 1625 1.83128099e+01 4.44658002e-05 1.64115373e+01 3.98422728e-05 1.52618505e+01 3.70480061e-05
175 1625 1.80669059e+01 -nan 1.61911635e+01 -nan 1.50569147e+01 -nan
200 1625 1.78483985e+01 1.08355315e-03 1.59953420e+01 9.71055885e-04 1.48748112e+01 9.03030076e-04
20 1625 2.25298150e+01 4.68787492e-04 2.01907245e+01 4.20112268e-04 1.87762922e+01 3.90686170e-04
225 1625 1.76217412e+01 -nan 1.57922167e+01 -nan 1.46859156e+01 -nan
250 1625 1.74175867e+01 -nan 1.56092579e+01 -nan 1.45157737e+01 -nan
275 1625 1.72499866e+01 -nan 1.54590584e+01 -nan 1.43760962e+01 -nan
300 1625 1.71190018e+01 -nan 1.53416727e+01 -nan 1.42669338e+01 -nan
30 1625 2.15715423e+01 1.12962954e-03 1.93319416e+01 1.01234921e-03 1.79776701e+01 9.41430330e-04
350 1625 1.68189051e+01 -nan 1.50727327e+01 -nan 1.40168340e+01 -nan
400 1625 1.65960713e+01 -nan 1.48730339e+01 -nan 1.38311248e+01 -nan
40 1625 2.09642333e+01 1.17171995e-03 1.87876846e+01 1.05006968e-03 1.74715402e+01 9.76506287e-04
500 1625 1.61826754e+01 2.10191322e-04 1.45025576e+01 1.88368360e-04 1.34866017e+01 1.75172339e-04
50 1625 2.05039462e+01 9.79888773e-04 1.83751854e+01 8.78158080e-04 1.70879381e+01 8.16638780e-04
600 1625 1.58605572e+01 3.52869787e-04 1.42138824e+01 3.16234796e-04 1.32181492e+01 2.94081043e-04
60 1625 2.01489076e+01 1.16256088e-03 1.80570077e+01 1.04186117e-03 1.67920498e+01 9.68875289e-04
75 1625 1.97336045e+01 1.16163692e-03 1.76848221e+01 1.04103321e-03 1.64459372e+01 9.68104813e-04
800 1625 1.53419706e+01 3.82207027e-04 1.37491365e+01 3.42525316e-04 1.27859604e+01 3.18529937e-04
90 1625 1.92292533e+01 4.33875130e-03 1.72328337e+01 3.88829380e-03 1.60256122e+01 3.61590443e-03
100 1750 1.90831803e+01 6.48788252e-03 1.71019263e+01 5.81429722e-03 1.59038753e+01 5.40698584e-03
110 1750 1.88798433e+01 1.21041975e-03 1.69197001e+01 1.08475247e-03 1.57344147e+01 1.00876078e-03
125 1750 1.86498087e+01 8.64520253e-04 1.67135482e+01 7.74764024e-04 1.55427045e+01 7.20489476e-04
150 1750 1.83377511e+01 3.94918472e-04 1.64338890e+01 3.53917464e-04 1.52826364e+01 3.29124347e-04
175 1750 1.80643185e+01 -nan 1.61888448e+01 -nan 1.50547584e+01 -nan
200 1750 1.78411395e+01 4.56769187e-04 1.59888366e+01 4.09346490e-04 1.48687616e+01 3.80671255e-04
20 1750 2.25904773e+01 1.18186670e-03 2.02450887e+01 1.05916108e-03 1.88268480e+01 9.84963874e-04
225 1750 1.76288561e+01 3.43039066e-04 1.57985929e+01 3.07421050e-04 1.46918451e+01 2.85886909e-04
250 1750 1.74481829e+01 -nan 1.56366776e+01 -nan 1.45412725e+01 -nan
275 1750 1.72600488e+01 -nan 1.54680759e+01 -nan 1.43844820e+01 -nan
300 1750 1.71045603e+01 -nan 1.53287306e+01 -nan 1.42548983e+01 -nan
30 1750 2.17143913e+01 9.29235235e-03 1.94599597e+01 8.32760228e-03 1.80967201e+01 7.74422422e-03
350 1750 1.68408492e+01 -nan 1.50923985e+01 -nan 1.40351221e+01 -nan
400 1750 1.65854244e+01 -nan 1.48634924e+01 -nan 1.38222517e+01 -nan
40 1750 2.09994544e+01 7.64398325e-04 1.88192489e+01 6.85034458e-04 1.75008933e+01 6.37045964e-04
500 1750 1.62039088e+01 1.53022925e-04 1.45215865e+01 1.37134339e-04 1.35042976e+01 1.27529344e-04
50 1750 2.05290026e+01 2.79277308e-04 1.83976404e+01 2.50282898e-04 1.71088200e+01 2.32753020e-04
600 1750 1.58598638e+01 2.56185331e-04 1.42132609e+01 2.29587334e-04 1.32175713e+01 2.13504258e-04
60 1750 2.01698142e+01 9.77896715e-04 1.80757436e+01 8.76369216e-04 1.68094733e+01 8.14977861e-04
75 1750 1.97468500e+01 1.07954364e-03 1.76966925e+01 9.67463245e-04 1.64569760e+01 8.99689022e-04
800 1750 1.53385633e+01 4.12988811e-04 1.37460829e+01 3.70110985e-04 1.27831208e+01 3.44183636e-04
90 1750 1.93900493e+01 1.15926320e-03 1.73769355e+01 1.03890643e-03 1.61596192e+01 9.66126783e-04
100 1875 1.91930808e+01 9.76356768e-04 1.72004167e+01 8.74989299e-04 1.59954661e+01 8.13693546e-04
110 1875 1.89953399e+01 1.03861294e-03 1.70232056e+01 9.30782040e-04 1.58306693e+01 8.65577273e-04
125 1875 1.86810909e+01 1.51309692e-03 1.67415826e+01 1.35600434e-03 1.55687750e+01 1.26101159e-03
150 1875 1.83571699e+01 8.79121100e-04 1.64512918e+01 7.87848335e-04 1.52988201e+01 7.32657670e-04
175 1875 1.80792104e+01 2.57941745e-04 1.62021905e+01 2.31162750e-04 1.50671692e+01 2.14967570e-04
200 1875 1.78543909e+01 3.90504330e-04 1.60007123e+01 3.49962542e-04 1.48798053e+01 3.25446471e-04
20 1875 2.26442535e+01 -nan 2.02932817e+01 -nan 1.88716649e+01 -nan
225 1875 1.76367678e+01 4.52072699e-04 1.58056833e+01 4.05138905e-04 1.46984387e+01 3.76755848e-04
250 1875 1.74558718e+01 -nan 1.56435682e+01 -nan 1.45476804e+01 -nan
275 1875 1.72839539e+01 -nan 1.54894992e+01 -nan 1.44044045e+01 -nan
300 1875 1.71266041e+01 -nan 1.53484857e+01 -nan 1.42732695e+01 -nan
30 1875 2.18114466e+01 -nan 1.95469385e+01 -nan 1.81776057e+01 -nan
350 1875 1.68469547e+01 -nan 1.50978701e+01 -nan 1.40402104e+01 -nan
400 1875 1.65910225e+01 -nan 1.48685092e+01 -nan 1.38269171e+01 -nan
40 1875 2.10335390e+01 -nan 1.88497948e+01 -nan 1.75292994e+01 -nan
500 1875 1.62033627e+01 -nan 1.45210971e+01 -nan 1.35038424e+01 -nan
50 1875 2.05550165e+01 4.67969668e-04 1.84209535e+01 4.19383285e-04 1.71305000e+01 3.90002461e-04
600 1875 1.58583750e+01 -nan 1.42119267e+01 -nan 1.32163305e+01 -nan
60 1875 2.01893982e+01 7.67929737e-04 1.80932944e+01 6.88202097e-04 1.68257946e+01 6.39991949e-04
75 1875 1.97629826e+01 8.93973515e-04 1.77111502e+01 8.01158906e-04 1.64704209e+01 7.45033531e-04
800 1875 1.53396400e+01 3.28223141e-04 1.37470479e+01 2.94146080e-04 1.27840181e+01 2.73540535e-04
90 1875 1.94065262e+01 1.00580788e-03 1.73917017e+01 9.01383391e-04 1.61733510e+01 8.38237786e-04
100 2000 1.92097481e+01 9.02396465e-04 1.72153536e+01 8.08707060e-04 1.60093566e+01 7.52055053e-04
110 2000 1.90140881e+01 1.02433067e-03 1.70400074e+01 9.17982815e-04 1.58462940e+01 8.53674234e-04
125 2000 1.87507940e+01 1.05196637e-03 1.68040489e+01 9.42749145e-04 1.56268653e+01 8.76706521e-04
150 2000 1.83875837e+01 9.66115631e-04 1.64785479e+01 8.65812069e-04 1.53241668e+01 8.05158517e-04
175 2000 1.80984271e+01 8.85306525e-04 1.62194121e+01 7.93392972e-04 1.50831844e+01 7.37812445e-04
200 2000 1.78552634e+01 9.00847780e-04 1.60014942e+01 8.07319231e-04 1.48805324e+01 7.50764122e-04
20 2000 2.27027686e+01 -nan 2.03457217e+01 -nan 1.89204313e+01 -nan
225 2000 1.76504510e+01 4.14719999e-04 1.58179458e+01 3.71662790e-04 1.47098422e+01 3.45626544e-04
250 2000 1.74629716e+01 -nan 1.56499309e+01 -nan 1.45535974e+01 -nan
275 2000 1.72916439e+01 -nan 1.54963907e+01 -nan 1.44108133e+01 -nan
300 2000 1.71334293e+01 -nan 1.53546023e+01 -nan 1.42789576e+01 -nan
30 2000 2.18443553e+01 -nan 1.95764305e+01 -nan 1.82050317e+01 -nan
350 2000 1.68507575e+01 -nan 1.51012780e+01 -nan 1.40433796e+01 -nan
400 2000 1.66051584e+01 -nan 1.48811775e+01 -nan 1.38386979e+01 -nan
40 2000 2.10703761e+01 2.81998144e-04 1.88828074e+01 2.52712801e-04 1.75599993e+01 2.35011061e-04
500 2000 1.61919980e+01 -nan 1.45109123e+01 -nan 1.34943712e+01 -nan
50 2000 2.05852641e+01 9.71300827e-04 1.84480607e+01 8.70458106e-04 1.71557083e+01 8.09480902e-04
600 2000 1.58630554e+01 -nan 1.42161212e+01 -nan 1.32202312e+01 -nan
60 2000 2.02092285e+01 4.10353416e-04 1.81110659e+01 3.67749296e-04 1.68423211e+01 3.41990479e-04
75 2000 1.97783077e+01 5.93658331e-04 1.77248842e+01 5.32024407e-04 1.64831928e+01 4.94752968e-04
800 2000 1.53437137e+01 2.46874558e-04 1.37506985e+01 2.21243671e-04 1.27874130e+01 2.05744492e-04
90 2000 1.94225122e+01 7.29795309e-04 1.74060280e+01 6.54026708e-04 1.61866736e+01 6.08208755e-04
100 2125 1.92254940e+01 7.03593183e-04 1.72294646e+01 6.30544946e-04 1.60224792e+01 5.86372900e-04
110 2125 1.90306390e+01 9.46880954e-04 1.70548399e+01 8.48574927e-04 1.58600875e+01 7.89129118e-04
125 2125 1.87701864e+01 1.03859633e-03 1.68214280e+01 9.30766845e-04 1.56430269e+01 8.65563669e-04
150 2125 1.84041083e+01 1.05368454e-03 1.64933569e+01 9.44288483e-04 1.53379384e+01 8.78138573e-04
175 2125 1.81140099e+01 8.76394361e-04 1.62333771e+01 7.85405437e-04 1.50961711e+01 7.30385273e-04
200 2125 1.78725446e+01 7.42693421e-04 1.60169812e+01 6.65585629e-04 1.48949345e+01 6.18958868e-04
20 2125 2.27498596e+01 1.18982156e-03 2.03879235e+01 1.06629208e-03 1.89596767e+01 9.91596810e-04
225 2125 1.76637247e+01 6.11825304e-04 1.58298414e+01 5.48304794e-04 1.47209045e+01 5.09894211e-04
250 2125 1.74750121e+01 4.08009891e-04 1.56607213e+01 3.65649767e-04 1.45636319e+01 3.40033425e-04
275 2125 1.73019685e+01 2.48135179e-04 1.55056434e+01 2.22374393e-04 1.44194178e+01 2.06795224e-04
300 2125 1.71425240e+01 -nan 1.53627528e+01 -nan 1.42865371e+01 -nan
30 2125 2.18745221e+01 -nan 1.96034653e+01 -nan 1.82301726e+01 -nan
350 2125 1.68563023e+01 -nan 1.51062472e+01 -nan 1.40480007e+01 -nan
400 2125 1.66080746e+01 -nan 1.48837910e+01 -nan 1.38411283e+01 -nan
40 2125 2.12788898e+01 -nan 1.90696728e+01 -nan 1.77337742e+01 -nan
500 2125 1.61977357e+01 -nan 1.45160543e+01 -nan 1.34991529e+01 -nan
50 2125 2.06108805e+01 -nan 1.84710176e+01 -nan 1.71770569e+01 -nan
600 2125 1.58684266e+01 -nan 1.42209348e+01 -nan 1.32247075e+01 -nan
60 2125 2.02300118e+01 -nan 1.81296915e+01 -nan 1.68596419e+01 -nan
75 2125 1.97948305e+01 3.03014475e-04 1.77396915e+01 2.71554744e-04 1.64969628e+01 2.52534904e-04
800 2125 1.53482486e+01 -nan 1.37547626e+01 -nan 1.27911924e+01 -nan
90 2125 1.94351959e+01 6.25823794e-04 1.74173949e+01 5.60850730e-04 1.61972442e+01 5.21560229e-04
100 2250 1.92421058e+01 5.87388266e-04 1.72443518e+01 5.26405248e-04 1.60363234e+01 4.89527871e-04
110 2250 1.90481716e+01 7.24937958e-04 1.70705523e+01 6.49673039e-04 1.58746991e+01 6.04161056e-04
125 2250 1.87854011e+01 8.78541408e-04 1.68350631e+01 7.87328955e-04 1.56557069e+01 7.32174711e-04
150 2250 1.84216004e+01 9.74760817e-04 1.65090329e+01 8.73559160e-04 1.53525162e+01 8.12363465e-04
175 2250 1.81288889e+01 9.75358621e-04 1.62467113e+01 8.74094779e-04 1.51085712e+01 8.12861809e-04
200 2250 1.78859590e+01 9.25448070e-04 1.60290029e+01 8.29365880e-04 1.49061140e+01 7.71266027e-04
20 2250 2.28017396e+01 -nan 2.04344173e+01 -nan 1.90029134e+01 -nan
225 2250 1.76754463e+01 7.39719811e-04 1.58403460e+01 6.62919934e-04 1.47306732e+01 6.16480960e-04
250 2250 1.74854030e+01 5.82062833e-04 1.56700334e+01 5.21631107e-04 1.45722916e+01 4.85089782e-04
275 2250 1.73118913e+01 4.36287489e-04 1.55145360e+01 3.90991082e-04 1.44276874e+01 3.63601212e-04
300 2250 1.71516042e+01 2.56999866e-04 1.53708902e+01 2.30319414e-04 1.42941045e+01 2.14183323e-04
30 2250 2.19191528e+01 -nan 1.96434624e+01 -nan 1.82673678e+01 -nan
350 2250 1.68644613e+01 -nan 1.51135591e+01 -nan 1.40548004e+01 -nan
400 2250 1.66151552e+01 -nan 1.48901365e+01 -nan 1.38470293e+01 -nan
40 2250 2.13003847e+01 2.25508668e-03 1.90889361e+01 2.02096100e-03 1.77516880e+01 1.87938450e-03
500 2250 1.62038109e+01 -nan 1.45214988e+01 -nan 1.35042160e+01 -nan
50 2250 2.06420888e+01 -nan 1.84989857e+01 -nan 1.72030658e+01 -nan
600 2250 1.58739600e+01 -nan 1.42258937e+01 -nan 1.32293191e+01 -nan
60 2250 2.02521185e+01 -nan 1.81495029e+01 -nan 1.68780655e+01 -nan
75 2250 1.98108687e+01 -nan 1.77540646e+01 -nan 1.65103290e+01 -nan
800 2250 1.53527373e+01 -nan 1.37587853e+01 -nan 1.27949333e+01 -nan
90 2250 1.94521098e+01 6.37859303e-04 1.74325528e+01 5.71635976e-04 1.62113402e+01 5.31590170e-04
100 2375 1.92573315e+01 1.93439164e-04 1.72579967e+01 1.73359037e-04 1.60490125e+01 1.61209940e-04
110 2375 1.90643168e+01 6.71920109e-04 1.70850212e+01 6.02159017e-04 1.58881545e+01 5.59976076e-04
125 2375 1.88029379e+01 6.61053446e-04 1.68507792e+01 5.92421126e-04 1.56703220e+01 5.50920933e-04
150 2375 1.84370242e+01 1.14230363e-03 1.65228553e+01 1.02370740e-03 1.53653704e+01 9.51992929e-04
175 2375 1.81439687e+01 1.07675496e-03 1.62602255e+01 9.64963547e-04 1.51211387e+01 8.97364854e-04
200 2375 1.78989034e+01 9.17210905e-04 1.60406033e+01 8.21983521e-04 1.49169018e+01 7.64400934e-04
20 2375 2.28481131e+01 1.96658438e-03 2.04759762e+01 1.76240992e-03 1.90415610e+01 1.63894663e-03
225 2375 1.76860194e+01 8.59556131e-04 1.58498214e+01 7.70315228e-04 1.47394848e+01 7.16351966e-04
250 2375 1.74955851e+01 7.23020530e-04 1.56791584e+01 6.47955676e-04 1.45807774e+01 6.02563769e-04
275 2375 1.73214276e+01 6.12004810e-04 1.55230822e+01 5.48465307e-04 1.44356349e+01 5.10043764e-04
300 2375 1.71603913e+01 5.49889568e-04 1.53787651e+01 4.92798923e-04 1.43014277e+01 4.58276591e-04
30 2375 2.19474440e+01 -nan 1.96688163e+01 -nan 1.82909456e+01 -nan
350 2375 1.68724569e+01 2.49238716e-04 1.51207246e+01 2.23361277e-04 1.40614639e+01 2.07714527e-04
400 2375 1.66223003e+01 -nan 1.48965398e+01 -nan 1.38529840e+01 -nan
40 2375 2.13358891e+01 -nan 1.91207543e+01 -nan 1.77812772e+01 -nan
