1.000000000000000000e+02 1.000000000000000000e+03 9.670769999999999200e+00 8.668869999999999961e-04 -1.272639999999999993e+01 5.125039999999999978e-04
1.100000000000000000e+02 1.000000000000000000e+03 9.440030000000000143e+00 7.589420000000000259e-05 -1.259750000000000014e+01 6.298340000000000145e-04
1.250000000000000000e+02 1.000000000000000000e+03 9.157230000000000203e+00 3.557459999999999919e-04 -1.241810000000000080e+01 5.826129999999999460e-04
1.400000000000000000e+02 1.000000000000000000e+03 8.926439999999999486e+00 6.095949999999999936e-04 -1.225009999999999977e+01 6.302029999999999698e-04
1.500000000000000000e+02 1.000000000000000000e+03 8.791819999999999524e+00 6.680450000000000320e-04 -1.214059999999999917e+01 7.722609999999999978e-04
1.750000000000000000e+02 1.000000000000000000e+03 8.500650000000000261e+00 6.413639999999999532e-04 -1.187040000000000006e+01 8.899710000000000346e-04
2.000000000000000000e+02 1.000000000000000000e+03 8.246629999999999683e+00 1.024430000000000002e-03 -1.159009999999999962e+01 1.753000000000000001e-03
2.000000000000000000e+01 1.000000000000000000e+03 1.565920000000000023e+01 4.441940000000000124e-03 -1.408339999999999925e+01 6.354239999999999932e-04
2.250000000000000000e+02 1.000000000000000000e+03 7.931860000000000355e+00 2.171760000000000010e-03 -1.116690000000000005e+01 3.420639999999999965e-03
2.500000000000000000e+02 1.000000000000000000e+03 7.659410000000000274e+00 1.848789999999999895e-03 -1.077089999999999925e+01 2.975610000000000060e-03
2.750000000000000000e+02 1.000000000000000000e+03 7.436659999999999826e+00 3.034749999999999904e-04 -1.041089999999999982e+01 6.716139999999999567e-04
3.000000000000000000e+02 1.000000000000000000e+03 7.243070000000000341e+00 4.606750000000000168e-04 -1.008510000000000062e+01 1.080009999999999954e-03
3.000000000000000000e+01 1.000000000000000000e+03 1.416639999999999944e+01 2.801319999999999939e-03 -1.391230000000000011e+01 5.930529999999999613e-04
3.500000000000000000e+02 1.000000000000000000e+03 6.901880000000000237e+00 4.065450000000000183e-04 -9.412969999999999615e+00 7.337109999999999552e-04
4.000000000000000000e+02 1.000000000000000000e+03 6.618699999999999584e+00 2.387129999999999894e-04 -8.771100000000000563e+00 6.154409999999999915e-04
4.000000000000000000e+01 1.000000000000000000e+03 1.306220000000000070e+01 2.286489999999999963e-03 -1.371780000000000044e+01 6.428609999999999967e-04
4.500000000000000000e+02 1.000000000000000000e+03 6.375709999999999766e+00 3.082089999999999895e-04 -8.143789999999999196e+00 9.073669999999999609e-04
5.000000000000000000e+02 1.000000000000000000e+03 6.164170000000000371e+00 2.383049999999999893e-04 -7.530649999999999622e+00 7.654750000000000529e-04
5.000000000000000000e+01 1.000000000000000000e+03 1.225590000000000046e+01 1.695970000000000116e-02 -1.355840000000000067e+01 3.636209999999999963e-03
5.500000000000000000e+02 1.000000000000000000e+03 5.977560000000000429e+00 5.098800000000000039e-05 -6.931670000000000442e+00 2.347469999999999939e-04
6.000000000000000000e+02 1.000000000000000000e+03 5.810159999999999769e+00 2.432219999999999898e-05 -6.342179999999999929e+00 8.455269999999999431e-05
6.000000000000000000e+01 1.000000000000000000e+03 1.130910000000000082e+01 2.440279999999999967e-03 -1.338429999999999964e+01 4.106509999999999956e-04
6.500000000000000000e+02 1.000000000000000000e+03 5.658619999999999983e+00 nan -5.761300000000000310e+00 nan
7.000000000000000000e+02 1.000000000000000000e+03 5.519650000000000389e+00 1.749920000000000078e-04 -5.184169999999999945e+00 8.091269999999999799e-04
7.000000000000000000e+01 1.000000000000000000e+03 1.074990000000000023e+01 3.989689999999999947e-04 -1.319810000000000016e+01 7.365680000000000534e-04
7.500000000000000000e+02 1.000000000000000000e+03 5.390489999999999782e+00 1.205359999999999993e-04 -4.606980000000000075e+00 4.103649999999999919e-04
7.500000000000000000e+01 1.000000000000000000e+03 1.051640000000000086e+01 1.195929999999999997e-03 -1.311030000000000051e+01 7.274430000000000349e-04
8.000000000000000000e+02 1.000000000000000000e+03 5.269569999999999865e+00 1.025710000000000044e-04 -4.028349999999999653e+00 7.899100000000000045e-04
8.000000000000000000e+01 1.000000000000000000e+03 1.030780000000000030e+01 1.574499999999999918e-05 -1.302510000000000012e+01 1.727979999999999946e-04
9.000000000000000000e+01 1.000000000000000000e+03 9.954819999999999780e+00 7.187720000000000090e-04 -1.286829999999999963e+01 4.531860000000000077e-04
1.000000000000000000e+02 1.000000000000000000e+02 9.342320000000000846e+00 1.869610000000000011e-04 -1.289589999999999925e+01 1.220179999999999963e-04
1.100000000000000000e+02 1.000000000000000000e+02 9.159649999999999181e+00 1.343279999999999919e-04 -1.277870000000000061e+01 1.024609999999999936e-04
1.250000000000000000e+02 1.000000000000000000e+02 8.934200000000000585e+00 2.549319999999999776e-04 -1.261630000000000074e+01 2.348750000000000035e-04
1.500000000000000000e+02 1.000000000000000000e+02 8.632130000000000081e+00 3.896999999999999856e-04 -1.236120000000000019e+01 3.885960000000000043e-04
1.600000000000000000e+02 1.000000000000000000e+02 8.526699999999999946e+00 3.719610000000000256e-04 -1.225999999999999979e+01 3.849200000000000212e-04
1.750000000000000000e+02 1.000000000000000000e+02 8.378750000000000142e+00 5.409349999999999836e-04 -1.210660000000000025e+01 5.970370000000000234e-04
1.900000000000000000e+02 1.000000000000000000e+02 8.244070000000000675e+00 6.027909999999999822e-04 -1.195429999999999993e+01 7.352430000000000077e-04
2.000000000000000000e+02 1.000000000000000000e+02 8.158120000000000260e+00 1.961789999999999931e-04 -1.185040000000000049e+01 2.438610000000000018e-04
2.000000000000000000e+01 1.000000000000000000e+02 1.423029999999999973e+01 1.038069999999999965e-02 -1.442570000000000086e+01 1.603290000000000054e-03
2.250000000000000000e+02 1.000000000000000000e+02 7.949810000000000265e+00 6.013900000000000409e-04 -1.157530000000000037e+01 8.552949999999999485e-04
2.500000000000000000e+02 1.000000000000000000e+02 7.618610000000000326e+00 1.625410000000000093e-03 -1.108270000000000088e+01 2.349350000000000049e-03
2.750000000000000000e+02 1.000000000000000000e+02 7.340720000000000134e+00 8.176880000000000086e-04 -1.062599999999999945e+01 1.390229999999999895e-03
3.000000000000000000e+02 1.000000000000000000e+02 7.147739999999999760e+00 4.054059999999999738e-04 -1.028389999999999915e+01 7.483560000000000429e-04
3.000000000000000000e+01 1.000000000000000000e+02 1.291869999999999941e+01 1.026170000000000077e-03 -1.423230000000000040e+01 1.700869999999999997e-04
3.500000000000000000e+02 1.000000000000000000e+02 6.832519999999999705e+00 6.290409999999999969e-04 -9.644180000000000419e+00 1.368139999999999894e-03
4.000000000000000000e+02 1.000000000000000000e+02 6.567470000000000141e+00 1.541149999999999974e-04 -9.027340000000000586e+00 3.852700000000000027e-04
4.000000000000000000e+01 1.000000000000000000e+02 1.236340000000000039e+01 3.690969999999999798e-04 -1.412500000000000000e+01 1.340860000000000034e-04
4.500000000000000000e+02 1.000000000000000000e+02 6.335829999999999629e+00 3.248330000000000119e-04 -8.415369999999999351e+00 1.358929999999999947e-03
5.000000000000000000e+02 1.000000000000000000e+02 6.130959999999999965e+00 4.299239999999999854e-04 -7.809849999999999959e+00 1.327290000000000067e-03
5.000000000000000000e+01 1.000000000000000000e+02 1.181550000000000011e+01 1.503819999999999896e-03 -1.397070000000000078e+01 5.084850000000000350e-04
5.500000000000000000e+02 1.000000000000000000e+02 5.949089999999999989e+00 2.518139999999999983e-04 -7.215460000000000207e+00 9.620870000000000333e-04
6.000000000000000000e+02 1.000000000000000000e+02 5.787189999999999834e+00 1.356049999999999866e-04 -6.635600000000000165e+00 5.074259999999999491e-04
6.000000000000000000e+01 1.000000000000000000e+02 1.107750000000000057e+01 1.897110000000000029e-03 -1.371809999999999974e+01 7.348040000000000344e-04
6.500000000000000000e+02 1.000000000000000000e+02 5.640290000000000248e+00 1.439509999999999911e-04 -6.063180000000000014e+00 5.792819999999999740e-04
7.000000000000000000e+02 1.000000000000000000e+02 5.505309999999999704e+00 7.601399999999999422e-05 -5.494690000000000296e+00 3.414569999999999802e-04
7.000000000000000000e+01 1.000000000000000000e+02 1.045110000000000028e+01 1.502480000000000048e-03 -1.346330000000000027e+01 6.764339999999999546e-04
7.500000000000000000e+02 1.000000000000000000e+02 5.367689999999999628e+00 1.521690000000000130e-04 -4.870689999999999742e+00 7.231229999999999949e-04
7.500000000000000000e+01 1.000000000000000000e+02 1.019699999999999918e+01 7.032380000000000185e-04 -1.334890000000000043e+01 3.416270000000000005e-04
8.000000000000000000e+02 1.000000000000000000e+02 5.236500000000000377e+00 3.046650000000000044e-05 -4.238400000000000389e+00 1.348199999999999865e-04
8.000000000000000000e+01 1.000000000000000000e+02 9.973300000000000054e+00 4.513990000000000060e-04 -1.324200000000000088e+01 2.320520000000000070e-04
9.000000000000000000e+01 1.000000000000000000e+02 9.607920000000000016e+00 6.120789999999999651e-04 -1.305129999999999946e+01 3.729119999999999831e-04
1.000000000000000000e+02 1.025000000000000000e+03 9.681969999999999743e+00 8.730279999999999768e-04 -1.272150000000000070e+01 5.677419999999999863e-04
2.000000000000000000e+02 1.025000000000000000e+03 8.251789999999999736e+00 4.820509999999999964e-04 -1.158719999999999928e+01 7.297039999999999646e-04
2.500000000000000000e+02 1.025000000000000000e+03 7.659370000000000012e+00 5.524279999999999902e-04 -1.075779999999999959e+01 9.192340000000000016e-04
3.000000000000000000e+02 1.025000000000000000e+03 7.241500000000000270e+00 3.559300000000000159e-04 -1.006530000000000058e+01 6.475180000000000302e-04
4.000000000000000000e+02 1.025000000000000000e+03 6.620090000000000252e+00 1.727459999999999890e-04 -8.763260000000000716e+00 6.943770000000000367e-04
5.000000000000000000e+02 1.025000000000000000e+03 6.165359999999999729e+00 3.038820000000000019e-04 -7.522960000000000313e+00 9.673029999999999779e-04
6.000000000000000000e+02 1.025000000000000000e+03 5.811069999999999958e+00 8.523840000000000030e-05 -6.334929999999999950e+00 3.501390000000000166e-04
7.000000000000000000e+02 1.025000000000000000e+03 5.520069999999999588e+00 nan -5.174549999999999983e+00 nan
1.000000000000000000e+02 1.050000000000000000e+03 9.691670000000000229e+00 9.765589999999999991e-04 -1.271519999999999939e+01 6.339790000000000095e-04
1.100000000000000000e+02 1.050000000000000000e+03 9.455980000000000274e+00 5.742100000000000199e-04 -1.258469999999999978e+01 4.236269999999999879e-04
1.250000000000000000e+02 1.050000000000000000e+03 9.169499999999999318e+00 1.675679999999999921e-04 -1.240509999999999913e+01 6.041700000000000109e-04
1.500000000000000000e+02 1.050000000000000000e+03 8.802319999999999922e+00 5.682600000000000108e-04 -1.212749999999999950e+01 7.273790000000000030e-04
1.750000000000000000e+02 1.050000000000000000e+03 8.507780000000000342e+00 6.302449999999999806e-04 -1.185640000000000072e+01 6.746200000000000157e-04
2.000000000000000000e+02 1.050000000000000000e+03 8.254279999999999617e+00 4.586899999999999875e-04 -1.157920000000000016e+01 6.658540000000000118e-04
2.000000000000000000e+01 1.050000000000000000e+03 1.572630000000000017e+01 4.032270000000000125e-03 -1.406939999999999991e+01 6.549260000000000108e-04
2.250000000000000000e+02 1.050000000000000000e+03 7.933720000000000105e+00 1.056999999999999997e-03 -1.114780000000000015e+01 1.792020000000000071e-03
2.500000000000000000e+02 1.050000000000000000e+03 7.663739999999999775e+00 8.302200000000000031e-04 -1.075309999999999988e+01 1.355269999999999999e-03
2.750000000000000000e+02 1.050000000000000000e+03 7.441110000000000113e+00 3.395970000000000217e-04 -1.040370000000000061e+01 5.979120000000000311e-04
3.000000000000000000e+02 1.050000000000000000e+03 7.244799999999999685e+00 3.067990000000000148e-04 -1.005979999999999919e+01 4.825569999999999946e-04
3.000000000000000000e+01 1.050000000000000000e+03 1.420110000000000028e+01 2.595940000000000140e-03 -1.389460000000000051e+01 7.505259999999999493e-04
3.500000000000000000e+02 1.050000000000000000e+03 6.905569999999999986e+00 4.049079999999999932e-04 -9.399079999999999657e+00 8.454930000000000041e-04
4.000000000000000000e+02 1.050000000000000000e+03 6.621470000000000411e+00 2.347489999999999982e-04 -8.756729999999999237e+00 7.415539999999999545e-04
4.000000000000000000e+01 1.050000000000000000e+03 1.310009999999999941e+01 1.663680000000000063e-03 -1.370139999999999958e+01 5.094919999999999527e-04
5.000000000000000000e+02 1.050000000000000000e+03 6.166430000000000078e+00 2.693910000000000098e-04 -7.515740000000000087e+00 8.974140000000000242e-04
5.000000000000000000e+01 1.050000000000000000e+03 1.233409999999999940e+01 2.205019999999999810e-03 -1.352439999999999998e+01 7.961080000000000153e-04
6.000000000000000000e+02 1.050000000000000000e+03 5.811969999999999636e+00 5.123230000000000075e-05 -6.326990000000000336e+00 2.890379999999999794e-04
6.000000000000000000e+01 1.050000000000000000e+03 1.135570000000000057e+01 3.195069999999999941e-03 -1.337030000000000030e+01 3.044780000000000078e-04
7.000000000000000000e+02 1.050000000000000000e+03 5.520870000000000388e+00 nan -5.167449999999999655e+00 nan
7.500000000000000000e+01 1.050000000000000000e+03 1.054400000000000048e+01 1.204219999999999987e-03 -1.309759999999999991e+01 7.464839999999999497e-04
8.000000000000000000e+02 1.050000000000000000e+03 5.270559999999999690e+00 1.183519999999999944e-04 -4.010659999999999670e+00 3.018799999999999760e-04
9.000000000000000000e+01 1.050000000000000000e+03 9.977850000000000108e+00 8.616389999999999813e-04 -1.285759999999999970e+01 4.823359999999999844e-04
1.000000000000000000e+02 1.075000000000000000e+03 9.699980000000000047e+00 9.181130000000000237e-04 -1.270930000000000071e+01 6.084519999999999946e-04
1.100000000000000000e+02 1.075000000000000000e+03 9.463860000000000383e+00 7.181019999999999764e-04 -1.257890000000000086e+01 4.844650000000000041e-04
1.250000000000000000e+02 1.075000000000000000e+03 9.177070000000000505e+00 3.345619999999999996e-04 -1.239869999999999983e+01 6.252890000000000097e-04
1.500000000000000000e+02 1.075000000000000000e+03 8.806960000000000122e+00 4.393600000000000218e-04 -1.212010000000000076e+01 5.729030000000000407e-04
1.750000000000000000e+02 1.075000000000000000e+03 8.512059999999999960e+00 6.296770000000000362e-04 -1.184869999999999912e+01 7.356700000000000088e-04
2.000000000000000000e+02 1.075000000000000000e+03 8.256249999999999645e+00 6.433710000000000036e-04 -1.157029999999999959e+01 8.679469999999999894e-04
2.000000000000000000e+01 1.075000000000000000e+03 1.576270000000000060e+01 4.389849999999999829e-03 -1.406209999999999916e+01 6.455470000000000045e-04
