# P[GPa] T[K] mu_MLP,CL [eV/f.u.]
1.000000000000000178e+01 2.999999999999999432e+02 nan
1.057035922427786012e+01 2.999999999999999432e+02 nan
1.117324941302759456e+01 2.999999999999999432e+02 nan
1.181052599981534001e+01 2.999999999999999432e+02 nan
1.248415024457214706e+01 2.999999999999999432e+02 nan
1.319619526949838573e+01 2.999999999999999432e+02 nan
1.394885243923140195e+01 2.999999999999999432e+02 nan
1.474443810491203344e+01 2.999999999999999432e+02 nan
1.558540073290507699e+01 2.999999999999999432e+02 nan
1.647432844011300546e+01 2.999999999999999432e+02 nan
1.741395695907315400e+01 2.999999999999999432e+02 nan
1.840717805735164347e+01 2.999999999999999432e+02 nan
1.945704843714518262e+01 2.999999999999999432e+02 nan
2.056679914247986218e+01 2.999999999999999432e+02 -1.177250030019779103e+01
2.173984550295819318e+01 2.999999999999999432e+02 -1.166733920659614832e+01
2.297979764465695141e+01 2.999999999999999432e+02 -1.155785172593611598e+01
2.429047160052381926e+01 2.999999999999999432e+02 -1.144375085160130823e+01
2.567590105446561566e+01 2.999999999999999432e+02 -1.132489563633689045e+01
2.714034975527161819e+01 2.999999999999999432e+02 -1.120131636146394172e+01
2.868832463857626180e+01 2.999999999999999432e+02 -1.107240885688439747e+01
3.032458969724521580e+01 2.999999999999999432e+02 -1.093713950533664381e+01
3.205418064287170665e+01 2.999999999999999432e+02 -1.079599963852373001e+01
3.388242040350476714e+01 2.999999999999999432e+02 -1.064836401185898573e+01
3.581493550530468895e+01 2.999999999999999432e+02 -1.049287005628043268e+01
3.785767338854137876e+01 2.999999999999999432e+02 -1.033012881107267233e+01
4.001692071122665340e+01 2.999999999999999432e+02 -1.016021043618255604e+01
4.229932269671103029e+01 2.999999999999999432e+02 -9.983951289848658206e+00
4.471190358478851579e+01 2.999999999999999432e+02 -9.800084380842367437e+00
4.726208824924914609e+01 2.999999999999999432e+02 -9.608416102026177796e+00
4.995772504840846295e+01 2.999999999999999432e+02 -9.408872490451065218e+00
5.280710997893810799e+01 2.999999999999999432e+02 -9.200789028406580528e+00
5.581901220733237068e+01 2.999999999999999432e+02 -8.984764680140816751e+00
