# P[GPa] T[K] mu_MLP,CL [eV/f.u.]
1.000000000000000178e+01 2.999999999999999432e+02 -1.280766823588834136e+01
1.057035922427786012e+01 2.999999999999999432e+02 -1.274951320636577634e+01
1.117324941302759456e+01 2.999999999999999432e+02 -1.268864081412509925e+01
1.181052599981534001e+01 2.999999999999999432e+02 -1.262473873150649517e+01
1.248415024457214706e+01 2.999999999999999432e+02 -1.255792479274693108e+01
1.319619526949838573e+01 2.999999999999999432e+02 -1.248856731944313481e+01
1.394885243923140195e+01 2.999999999999999432e+02 -1.241676958507806816e+01
1.474443810491203344e+01 2.999999999999999432e+02 -1.234081915523412931e+01
1.558540073290507699e+01 2.999999999999999432e+02 -1.226152879237451288e+01
1.647432844011300546e+01 2.999999999999999432e+02 -1.217867312298861471e+01
1.741395695907315400e+01 2.999999999999999432e+02 -1.209184689195408424e+01
1.840717805735164347e+01 2.999999999999999432e+02 -1.200144340620616568e+01
1.945704843714518262e+01 2.999999999999999432e+02 -1.190735873958264079e+01
2.056679914247986218e+01 2.999999999999999432e+02 -1.180951560976066794e+01
2.173984550295819318e+01 2.999999999999999432e+02 -1.170742344078878006e+01
2.297979764465695141e+01 2.999999999999999432e+02 -1.160086367203682656e+01
2.429047160052381926e+01 2.999999999999999432e+02 -1.148979309958552797e+01
2.567590105446561566e+01 2.999999999999999432e+02 -1.137410445655011770e+01
2.714034975527161819e+01 2.999999999999999432e+02 -1.125352116680371672e+01
2.868832463857626180e+01 2.999999999999999432e+02 -1.112785384126697785e+01
3.032458969724521580e+01 2.999999999999999432e+02 -1.099683449222232667e+01
3.205418064287170665e+01 2.999999999999999432e+02 -1.086014168453766793e+01
3.388242040350476714e+01 2.999999999999999432e+02 -1.071742782163878260e+01
3.581493550530468895e+01 2.999999999999999432e+02 -1.056826552985882905e+01
3.785767338854137876e+01 2.999999999999999432e+02 -1.041233475043362056e+01
4.001692071122665340e+01 2.999999999999999432e+02 -1.024935508330089640e+01
4.229932269671103029e+01 2.999999999999999432e+02 -1.007903481370699694e+01
4.471190358478851579e+01 2.999999999999999432e+02 -9.901059941718147073e+00
4.726208824924914609e+01 2.999999999999999432e+02 -9.715036491667525809e+00
4.995772504840846295e+01 2.999999999999999432e+02 -9.520464712185008338e+00
5.280710997893810799e+01 2.999999999999999432e+02 -9.317639664326772930e+00
5.581901220733237068e+01 2.999999999999999432e+02 -9.106386626035742893e+00
5.900270105758540495e+01 2.999999999999999432e+02 -8.886108605432454510e+00
6.236797453813567671e+01 2.999999999999999432e+02 -8.655862513280716541e+00
6.592518949587083910e+01 2.999999999999999432e+02 -8.415216631144163628e+00
6.968529348999439321e+01 2.999999999999999432e+02 -8.164098028252055883e+00
7.365985848384720214e+01 2.999999999999999432e+02 -7.902246533781767113e+00
7.786111645837350181e+01 2.999999999999999432e+02 -7.629302451289220244e+00
8.230199705683408240e+01 2.999999999999999432e+02 -7.344857246381857330e+00
8.699616737661952470e+01 2.999999999999999432e+02 -7.048459792563504855e+00
9.195807403062705987e+01 2.999999999999999432e+02 -6.739686676758634754e+00
9.720298760764647739e+01 2.999999999999999432e+02 -6.418171654709281526e+00
1.027470496685852055e+02 2.999999999999999432e+02 -6.083834445208557540e+00
1.086073224231664796e+02 2.999999999999999432e+02 -5.735780798806655589e+00
1.148018412399836166e+02 2.999999999999999432e+02 -5.373072634534761249e+00
1.213496701515142888e+02 2.999999999999999432e+02 -4.993321238378034543e+00
1.282709605249133347e+02 2.999999999999999432e+02 -4.596438356907418310e+00
1.355870130791498411e+02 2.999999999999999432e+02 -4.181384843815727947e+00
1.433203434393473970e+02 2.999999999999999432e+02 -3.748305304734195875e+00
1.514947514300776277e+02 2.999999999999999432e+02 -3.296474780830851881e+00
1.601353943208602004e+02 2.999999999999999432e+02 -2.825251307970594539e+00
1.692688642492876454e+02 2.999999999999999432e+02 -2.333755250608137377e+00
1.789232700600492478e+02 2.999999999999999432e+02 -1.822148102819097781e+00
1.891283238117199801e+02 2.999999999999999432e+02 -1.290755644542912250e+00
1.999154322175423601e+02 2.999999999999999432e+02 -7.275214433818343318e-01
2.113177933016191901e+02 2.999999999999999432e+02 -1.529336126626362202e-01
2.233704985679811728e+02 2.999999999999999432e+02 4.684271719228835229e-01
2.361106409969603703e+02 2.999999999999999432e+02 1.198438060114183745e+00
2.495774292012377771e+02 2.999999999999999432e+02 nan
2.638123080928857576e+02 2.999999999999999432e+02 nan
2.788590864327666736e+02 2.999999999999999432e+02 nan
2.947640716548288538e+02 2.999999999999999432e+02 nan
3.115762123802319365e+02 2.999999999999999432e+02 nan
3.293472490598938407e+02 2.999999999999999432e+02 nan
3.481318732090786057e+02 2.999999999999999432e+02 nan
3.679878957240713362e+02 2.999999999999999432e+02 nan
3.889764247989535306e+02 2.999999999999999432e+02 nan
4.111620539900240487e+02 2.999999999999999432e+02 nan
4.346130610066481381e+02 2.999999999999999432e+02 nan
4.594016178403257982e+02 2.999999999999999432e+02 nan
4.856040128786654009e+02 2.999999999999999432e+02 nan
5.133008856878344659e+02 2.999999999999999432e+02 nan
5.425774751860390097e+02 2.999999999999999432e+02 nan
5.735238819718136938e+02 2.999999999999999432e+02 nan
6.062353456144405754e+02 2.999999999999999432e+02 nan
6.408125377598876184e+02 2.999999999999999432e+02 nan
6.773618719543130737e+02 2.999999999999999432e+02 nan
7.159958311386390051e+02 2.999999999999999432e+02 nan
7.568333138220797309e+02 2.999999999999999432e+02 nan
7.999999999999998863e+02 2.999999999999999432e+02 nan
1.000000000000000178e+01 3.151607508562855173e+02 -1.277118511827650238e+01
1.057035922427786012e+01 3.151607508562855173e+02 -1.271350411428733729e+01
1.117324941302759456e+01 3.151607508562855173e+02 -1.265342979078704211e+01
1.181052599981534001e+01 3.151607508562855173e+02 -1.259073894093209844e+01
1.248415024457214706e+01 3.151607508562855173e+02 -1.252447110608401104e+01
1.319619526949838573e+01 3.151607508562855173e+02 -1.245470591256944282e+01
1.394885243923140195e+01 3.151607508562855173e+02 -1.238249895669217437e+01
1.474443810491203344e+01 3.151607508562855173e+02 -1.230677176141439766e+01
1.558540073290507699e+01 3.151607508562855173e+02 -1.222697191205456946e+01
1.647432844011300546e+01 3.151607508562855173e+02 -1.214482582435022806e+01
1.741395695907315400e+01 3.151607508562855173e+02 -1.205854663778943880e+01
1.840717805735164347e+01 3.151607508562855173e+02 -1.196544106636182470e+01
1.945704843714518262e+01 3.151607508562855173e+02 -1.186909448381175380e+01
2.056679914247986218e+01 3.151607508562855173e+02 -1.177101629537212091e+01
2.173984550295819318e+01 3.151607508562855173e+02 -1.166934094052447257e+01
2.297979764465695141e+01 3.151607508562855173e+02 -1.156348632897422135e+01
2.429047160052381926e+01 3.151607508562855173e+02 -1.145316865343145807e+01
2.567590105446561566e+01 3.151607508562855173e+02 -1.133803694982796451e+01
2.714034975527161819e+01 3.151607508562855173e+02 -1.121757303403008699e+01
2.868832463857626180e+01 3.151607508562855173e+02 -1.109140245464139696e+01
3.032458969724521580e+01 3.151607508562855173e+02 -1.096001267356249187e+01
3.205418064287170665e+01 3.151607508562855173e+02 -1.082296580702576172e+01
3.388242040350476714e+01 3.151607508562855173e+02 -1.067993689107327526e+01
3.581493550530468895e+01 3.151607508562855173e+02 -1.053050146313215762e+01
3.785767338854137876e+01 3.151607508562855173e+02 -1.037429886501673515e+01
4.001692071122665340e+01 3.151607508562855173e+02 -1.021107929893853061e+01
4.229932269671103029e+01 3.151607508562855173e+02 -1.004029059618586217e+01
4.471190358478851579e+01 3.151607508562855173e+02 -9.861715510277516472e+00
4.726208824924914609e+01 3.151607508562855173e+02 -9.675206816212366334e+00
