# P[GPa] T[K] mu_MLP,CL [eV/f.u.]
1.000000000000000178e+01 2.999999999999999432e+02 -1.280130936116445461e+01
1.057035922427786012e+01 2.999999999999999432e+02 -1.274117292574461757e+01
1.117324941302759456e+01 2.999999999999999432e+02 -1.267833810215224943e+01
1.181052599981534001e+01 2.999999999999999432e+02 -1.261253049089216027e+01
1.248415024457214706e+01 2.999999999999999432e+02 -1.254346177128021722e+01
1.319619526949838573e+01 2.999999999999999432e+02 -1.247095446887590597e+01
1.394885243923140195e+01 2.999999999999999432e+02 -1.239506450465070131e+01
1.474443810491203344e+01 2.999999999999999432e+02 -1.231548075970660427e+01
1.558540073290507699e+01 2.999999999999999432e+02 -1.223217901107007499e+01
1.647432844011300546e+01 2.999999999999999432e+02 -1.214488157700140825e+01
1.741395695907315400e+01 2.999999999999999432e+02 -1.205352567952781762e+01
1.840717805735164347e+01 2.999999999999999432e+02 -1.195789217556239414e+01
1.945704843714518262e+01 2.999999999999999432e+02 -1.185785172044294278e+01
2.056679914247986218e+01 2.999999999999999432e+02 -1.175340991742289631e+01
2.173984550295819318e+01 2.999999999999999432e+02 -1.164371681124248781e+01
2.297979764465695141e+01 2.999999999999999432e+02 -1.152879461528936567e+01
2.429047160052381926e+01 2.999999999999999432e+02 -1.140881525361949755e+01
2.567590105446561566e+01 2.999999999999999432e+02 -1.128340320220455872e+01
2.714034975527161819e+01 2.999999999999999432e+02 -1.115210747568499272e+01
2.868832463857626180e+01 2.999999999999999432e+02 -1.101485436524706429e+01
3.032458969724521580e+01 2.999999999999999432e+02 -1.087151955123657388e+01
3.205418064287170665e+01 2.999999999999999432e+02 -1.072170838623465094e+01
3.388242040350476714e+01 2.999999999999999432e+02 -1.056542261153616025e+01
3.581493550530468895e+01 2.999999999999999432e+02 -1.040248001144256840e+01
3.785767338854137876e+01 2.999999999999999432e+02 -1.023263103279399999e+01
4.001692071122665340e+01 2.999999999999999432e+02 -1.005553772240284971e+01
4.229932269671103029e+01 2.999999999999999432e+02 -9.870893727040282783e+00
