# P[GPa] T[K] lx[A] ly[A] lz[A]
100 1000 2.13952676e+01 -nan 2.16116516e+01 -nan 2.16105710e+01 -nan
110 1000 2.12178977e+01 -nan 2.14324878e+01 -nan 2.14314162e+01 -nan
125 1000 2.11319539e+01 -nan 2.11319539e+01 -nan 2.11319539e+01 -nan
140 1000 2.07985453e+01 -nan 2.10088942e+01 -nan 2.10078438e+01 -nan
150 1000 2.06836245e+01 2.29981852e-04 2.08928111e+01 2.32309728e-04 2.08917665e+01 2.32298442e-04
15 1000 2.59791080e+01 2.21162533e-03 2.59791080e+01 2.21162533e-03 2.59791080e+01 2.21162533e-03
175 1000 2.04301062e+01 3.33270211e-04 2.06367289e+01 3.36640721e-04 2.06356971e+01 3.36623815e-04
200 1000 2.02062275e+01 3.75661839e-04 2.04105859e+01 3.79461100e-04 2.04095654e+01 3.79442266e-04
20 1000 2.50593237e+01 1.21489509e-03 2.53127646e+01 1.22718130e-03 2.53114990e+01 1.22712201e-03
225 1000 2.00020498e+01 3.69143161e-04 2.02043433e+01 3.72875917e-04 2.02033331e+01 3.72857670e-04
250 1000 1.98096979e+01 3.60599525e-04 2.00100460e+01 3.64247161e-04 2.00090455e+01 3.64228512e-04
300 1000 1.94543498e+01 3.10042279e-04 1.96511040e+01 3.13177451e-04 1.96501214e+01 3.13161965e-04
30 1000 2.39728997e+01 1.99285422e-03 2.42153529e+01 2.01300919e-03 2.42141422e+01 2.01290951e-03
350 1000 1.91447915e+01 2.53295617e-04 1.93384150e+01 2.55856824e-04 1.93374480e+01 2.55844658e-04
400 1000 1.88836571e+01 1.04448815e-04 1.90746395e+01 1.05504892e-04 1.90736858e+01 1.05498936e-04
40 1000 2.31599640e+01 2.30853250e-03 2.33941955e+01 2.33188102e-03 2.33930258e+01 2.33176405e-03
450 1000 1.86584336e+01 -nan 1.88471382e+01 -nan 1.88461959e+01 -nan
500 1000 1.84182757e+01 1.36541598e-04 1.86045514e+01 1.37922703e-04 1.86036212e+01 1.37916738e-04
