begin
comment AIRSS data using PBE DFT
lattice		17.461069	0.000000	0.000000
lattice		0.000000	17.461069	0.000000
lattice		0.000000	0.000000	17.461069
atom	0.500559	14.396541	7.656859	H	0.000000	0.000000	0.0811632 0.0012854 -0.172988
atom	8.058924	4.488668	0.636497	H	0.000000	0.000000	-0.00523425 -0.0140514 -0.00919558
atom	7.224885	2.127349	17.250702	H	0.000000	0.000000	0.0859832 0.0245596 -0.00693543
atom	12.421866	1.815740	16.382834	H	0.000000	0.000000	-0.0183732 0.0470746 -0.0478453
atom	4.629426	8.253648	15.926221	H	0.000000	0.000000	0.00614378 0.0106139 -0.0406735
atom	10.778025	2.316040	7.014170	H	0.000000	0.000000	-0.0789938 -0.0316771 0.0263819
atom	10.571122	4.538841	6.240488	H	0.000000	0.000000	-0.011438 -0.0170821 0.00703883
atom	2.120295	7.961850	2.350045	H	0.000000	0.000000	-0.0207626 0.0250039 -0.016246
atom	0.168447	6.618367	14.305546	H	0.000000	0.000000	-0.064353 0.0331897 0.0318415
atom	5.502542	4.212924	7.022330	H	0.000000	0.000000	-0.0334426 0.000182895 0.0439988
atom	1.798136	5.234833	12.953532	H	0.000000	0.000000	0.0574865 0.00389424 0.0423723
atom	1.547467	1.322493	17.150824	H	0.000000	0.000000	0.00991137 -0.0407951 0.00581736
atom	7.795202	14.680054	9.382565	H	0.000000	0.000000	0.00932996 -0.00617703 0.0329066
atom	0.079790	16.602324	0.916659	H	0.000000	0.000000	-0.0132524 -0.109688 0.207903
atom	10.351671	2.501129	1.924931	H	0.000000	0.000000	-0.00330752 0.025713 -0.0427215
atom	14.164077	12.825980	1.019928	H	0.000000	0.000000	0.0342693 -0.0423294 0.028865
atom	9.593479	4.156146	15.166870	H	0.000000	0.000000	0.0766728 -0.107501 0.0374271
atom	14.298509	12.745106	4.203104	H	0.000000	0.000000	0.0553539 -0.00780897 0.00936831
atom	7.508987	11.624467	4.679306	H	0.000000	0.000000	0.0449042 0.00401352 -0.0780416
atom	3.945989	4.483133	2.280101	H	0.000000	0.000000	0.0101175 -0.0267529 -0.0378471
atom	6.779263	1.005675	4.445899	H	0.000000	0.000000	-0.0201344 0.0209547 0.0368735
atom	2.833258	12.915049	12.831642	H	0.000000	0.000000	0.0330763 0.000406682 -0.00776695
atom	4.672786	2.992113	4.361923	H	0.000000	0.000000	0.0352659 -0.00640521 -0.0094379
atom	6.102866	2.240078	12.804259	H	0.000000	0.000000	0.0315737 -0.0662937 -0.010755
atom	7.330326	8.090572	11.246327	H	0.000000	0.000000	0.0557233 0.0306715 0.0242712
atom	5.305577	12.537195	8.212033	H	0.000000	0.000000	-0.0401196 -0.00508481 -0.00566079
atom	15.466887	15.862324	2.607644	H	0.000000	0.000000	0.0181313 0.0313369 -0.00845881
atom	0.171589	13.488087	1.026387	H	0.000000	0.000000	0.0240927 -0.0531956 0.0254977
atom	11.238076	9.985480	10.821353	H	0.000000	0.000000	-0.0725457 -0.0944791 -0.00894149
atom	7.373361	12.043241	16.324045	H	0.000000	0.000000	0.0291325 0.0216078 -0.0402905
atom	5.387199	7.162945	2.944938	H	0.000000	0.000000	-0.0216685 -0.0154656 -0.01455
atom	6.884356	11.509685	9.742633	H	0.000000	0.000000	0.0826114 0.0113379 -0.068419
atom	1.256753	1.466507	2.391931	H	0.000000	0.000000	0.0288137 -0.0690304 -0.00374417
atom	2.086832	3.522317	5.507970	H	0.000000	0.000000	-0.0913548 0.0478847 -0.00721607
atom	14.352016	13.482092	9.983264	H	0.000000	0.000000	0.0121481 -0.012326 0.000507651
atom	16.130567	13.726777	16.625595	H	0.000000	0.000000	-0.0143631 -0.00586278 -0.00957613
atom	2.994975	6.938778	17.094784	H	0.000000	0.000000	-0.00742808 -0.0179341 -0.0310126
atom	9.537478	1.777578	13.598740	H	0.000000	0.000000	-0.0455848 0.0710133 -0.0351239
atom	2.625736	8.471342	13.077029	H	0.000000	0.000000	-0.0437207 -0.0109544 0.0957551
atom	0.459397	15.281252	12.656116	H	0.000000	0.000000	0.0146828 0.012272 -0.0310922
