begin
comment AIRSS data using PBE DFT
lattice		15.454900	0.000000	0.000000
lattice		0.000000	15.454900	0.000000
lattice		0.000000	0.000000	15.454900
atom	0.965931	0.965931	0.965931	H	0.000000	0.000000	-2.10027e-08 -2.29473e-08 -1.76967e-08
atom	10.625244	0.965931	10.625244	H	0.000000	0.000000	2.15861e-08 -1.98358e-08 2.21695e-08
atom	14.488968	0.965931	10.625244	H	0.000000	0.000000	2.1975e-08 -2.21695e-08 2.45031e-08
atom	2.897794	4.829656	10.625244	H	0.000000	0.000000	1.38073e-08 -1.75022e-08 2.00303e-08
atom	6.761519	4.829656	10.625244	H	0.000000	0.000000	2.45031e-08 -2.43086e-08 2.31418e-08
atom	10.625244	4.829656	10.625244	H	0.000000	0.000000	1.73077e-08 -2.29473e-08 2.10027e-08
atom	14.488968	4.829656	10.625244	H	0.000000	0.000000	2.91704e-08 -2.80035e-08 2.87814e-08
atom	2.897794	8.693381	10.625244	H	0.000000	0.000000	8.75111e-09 -9.91792e-09 1.16681e-08
atom	6.761519	8.693381	10.625244	H	0.000000	0.000000	3.03372e-08 -3.1504e-08 3.26708e-08
atom	10.625244	8.693381	10.625244	H	0.000000	0.000000	2.02248e-08 -2.08082e-08 2.11971e-08
atom	14.488968	8.693381	10.625244	H	0.000000	0.000000	1.5752e-08 -2.33363e-08 2.00303e-08
atom	2.897794	12.557106	10.625244	H	0.000000	0.000000	8.36217e-09 -1.49741e-08 9.52898e-09
atom	6.761519	12.557106	10.625244	H	0.000000	0.000000	2.25584e-08 -2.23639e-08 2.43086e-08
atom	10.625244	12.557106	10.625244	H	0.000000	0.000000	1.08903e-08 -1.26405e-08 1.26405e-08
atom	6.761519	0.965931	10.625244	H	0.000000	0.000000	1.8669e-08 -1.75022e-08 2.10027e-08
atom	14.488968	12.557106	10.625244	H	0.000000	0.000000	1.03069e-08 -9.33451e-09 1.18626e-08
atom	6.761519	0.965931	14.488968	H	0.000000	0.000000	2.93648e-08 -2.91704e-08 2.87814e-08
atom	10.625244	0.965931	14.488968	H	0.000000	0.000000	1.51686e-08 -1.98358e-08 1.88635e-08
atom	14.488968	0.965931	14.488968	H	0.000000	0.000000	1.73077e-08 -1.94469e-08 2.15861e-08
atom	2.897794	4.829656	14.488968	H	0.000000	0.000000	1.65299e-08 -2.00303e-08 1.22515e-08
