bcc.data (written by ASE) 

384 	 atoms 
2  atom types
0.0      9.0575735599999998  xlo xhi
0.0      9.1491785625827386  ylo yhi
0.0      9.1487211151107957  zlo zhi


Atoms 

     1   1      2.0539788899999998      4.9903773587603375      5.8321809852478737
     2   1      3.8031793999999999       6.495297730835861      3.6602036036809715
     3   1      3.3191343400000002      6.7207049559841696      7.9695780418625235
     4   1              1.65612878      1.5778000488727002     0.45789038498350737
     5   1      4.7782663200000002      5.3951832931360233      2.3393883704884404
     6   1      6.9939593999999996      6.9114181863962445      7.6269884437848896
     7   1      7.9256795699999998      0.6894988183097871      6.7809109607173808
     8   1      1.2999618900000003      2.4218921602657502      3.9208356586958661
     9   1      6.8741267099999996      1.4055536433109037      3.4001777316403641
    10   1              7.48533648      4.9609203115421119      5.1092577354852358
    11   1      2.3590338900000001       3.338139961132284      7.9690147516233187
    12   1      4.0447934300000004     0.52987028957063731       8.306184743631702
    13   1      6.1379014999999999      3.8211320710467458      8.2261354458819387
    14   1              4.07732063      2.9451112189971091      5.5559584098820309
    15   1      7.7821368599999996      2.7255725545502925      6.8096581612570786
    16   1      7.0276088300000001      4.9694934400792752      1.4550857042992107
    17   1              2.65422175      2.6578679901337616      1.1527529526876454
    18   1      5.4731424400000002      7.8269179767213775      4.4338351017521394
    19   1      8.3128978100000008      3.9667127011630252      1.9386566379099224
    20   1      7.8741067400000002     0.70435981755760624      3.6624012141439581
    21   1      5.4100031800000004      2.1612996069231847      2.7394660654019716
    22   1      7.0179475700000005      5.6203001745971024       6.955238657845852
    23   1      2.5891132899999998     0.91644239651283266      2.9386505570474495
    24   1      2.9160624400000001      2.1937476256147792      4.9288008596345367
    25   1      1.7069247400000001      6.8945300242727452      8.7779050602189432
    26   1      5.3690397599999997     0.83453259085629194      8.6778187814019656
    27   1      6.7822994000000003      5.6300502112621365      2.2866992417727627
    28   1      2.8546367799999999      8.3296272828797857      3.8433532259245111
    29   1              4.37810816      1.3573782918865505     0.54122178162165147
    30   1      3.6663346799999998      5.7148212193635466      6.7001508086137092
    31   1      8.1155441499999998      8.6697492286023063      2.6564555084160788
    32   1      6.2353786500000004      3.8985351447813437      1.5195322254397863
    33   1      6.1651113500000001      4.7505342794899477      3.1776060033039757
    34   1      8.9666834400000006      6.7269554598790391      3.1724848214523265
    35   1      2.0065490000000001      3.0812142166455132      6.2443537511291698
    36   1      4.8517544900000011       4.245628245656377     0.25400592043179382
    37   1      3.7428104000000002      2.7042204510486605      2.2235580569024322
    38   1      2.3605444200000001      6.2078949781819857      3.0578980992341358
